id,sub_dist,Village,longitude,Latitude,B,POINT_X,POINT_Y,DEM,slope_pc,DEM_accu,DEM_flength,DEM_curv,DEM_Plan_Curv,DEM_Prf_Curv,landuse,LST.jan1,LST.apr7,LST.jun26,LST.sep30,NDVI_JAN4,NDVI_Apr4,preciJan2019,preciApr2019,preciJun2019,preciSep2019
6594,Kuttanad,Champakkulam,76.40972,9.447777,0.4,654767.6,1044670,4,0,20,252.2965,0,0,0,30,26.39000893,33.12999725,NA,27.17000771,0.911845744,-0.050000001,0.003507967,0.137690827,0.528703153,0.562162459
6595,Kuttanad,Champakkulam,76.40583,9.444444,0.36,654341.9,1044300,5,7.927181,5,43.0697,0,0,0,1,26.85000038,33.29000092,NA,26.77001381,0.765197814,0.634408593,0.003507967,0.137690827,0.528703153,0.562162459
6596,Kuttanad,Champakkulam,76.41028,9.446111,0.36,654829.8,1044486,3,3.133493,1,12.61482,-0.628402,0,0.628402,30,26.85000038,33.29000092,NA,26.77001381,0.908837199,0.186460122,0.003507967,0.137690827,0.528703153,0.562162459
6597,Kuttanad,Champakkulam,76.40806,9.448889,0.36,654584.8,1044793,4,0,4,50.4593,0,0,0,8,26.39000893,33.12999725,NA,27.17000771,0.89931637,0.21665661,0.003507967,0.137690827,0.528703153,0.562162459
6598,Kuttanad,Champakkulam,76.41139,9.442777,0.45,654953.2,1044118,3,9.809386,1,17.84006,0,0.1571005,0.1571005,14,26.85000038,33.29000092,NA,26.77001381,0.726918101,0.551562071,0.003507967,0.137690827,0.528703153,0.562162459
6599,Kuttanad,Champakkulam,76.41444,9.440277,0.36,655289.2,1043843,2,0,5,68.29935,0,0,0,30,27.14998817,33.73000336,NA,27.27001381,0.884745777,0.072509959,0.003507967,0.137690827,0.528703153,0.562162459
6600,Kuttanad,Champakkulam,76.40611,9.444444,0.36,654372.7,1044300,5,7.927181,3,37.84447,0,0,0,18,26.85000038,33.29000092,NA,26.77001381,0.783018887,0.734088957,0.003507967,0.137690827,0.528703153,0.562162459
6601,Kuttanad,Champakkulam,76.41528,9.440833,0.36,655381.2,1043905,5,7.006704,2,25.22965,0,0,0,13,27.14998817,33.73000336,NA,27.27001381,0.845145941,0.485714287,0.003507967,0.137690827,0.528703153,0.562162459
6602,Kuttanad,Champakkulam,76.40889,9.445833,0.39,654677.3,1044455,4,4.204022,1096,594.6898,-1.256804,-0.4713015,0.7855025,8,26.85000038,33.29000092,NA,26.77001381,0.746782899,0.468619257,0.003507967,0.137690827,0.528703153,0.562162459
6603,Kuttanad,Champakkulam,76.41056,9.4425,0.39,654862.2,1044087,3,3.133493,2,25.22965,0.628402,0,-0.628402,16,26.85000038,33.29000092,NA,26.77001381,0.826224327,0.591296136,0.003507967,0.137690827,0.528703153,0.562162459
6604,Kuttanad,Champakkulam,76.41417,9.442222,0.36,655258.7,1044058,5,7.927181,3,37.84447,0,0,0,1,27.14998817,33.73000336,NA,27.27001381,0.902463555,0.162181824,0.003507967,0.137690827,0.528703153,0.562162459
6605,Kuttanad,Champakkulam,76.41444,9.441666,0.36,655288.6,1043997,6,8.862858,0,0,0.628402,0.5027216,-0.1256804,15,27.14998817,33.73000336,NA,27.27001381,0.75240314,0.339356303,0.003507967,0.137690827,0.528703153,0.562162459
6606,Kuttanad,Champakkulam,76.41111,9.4425,0.36,654922.6,1044087,2,1.401341,5,55.68453,0,0,0,14,26.85000038,33.29000092,NA,26.77001381,0.705563068,0.435516536,0.003507967,0.137690827,0.528703153,0.562162459
6607,Kuttanad,Champakkulam,76.40778,9.435277,0.36,654560.1,1043287,2,0,18,227.0668,0,0,0,30,26.92998695,32.64998627,NA,26.45000648,0.901167095,-0.232758626,0.003507967,0.137690827,0.528703153,0.562162459
6608,Kuttanad,Champakkulam,76.40972,9.446111,0.36,654768.3,1044486,4,7.006704,1,12.61482,0,0,0,1,26.85000038,33.29000092,NA,26.77001381,0.610407889,0.516886473,0.003507967,0.137690827,0.528703153,0.562162459
6609,Kuttanad,Champakkulam,76.40861,9.445833,0.38,654646.6,1044455,5,3.963591,3,37.84447,0.628402,0,-0.628402,14,26.85000038,33.29000092,NA,26.77001381,0.806806803,0.682174623,0.003507967,0.137690827,0.528703153,0.562162459
6610,Kuttanad,Champakkulam,76.40972,9.447777,0.66,654767.6,1044670,4,0,20,252.2965,0,0,0,30,26.39000893,33.12999725,NA,27.17000771,0.911845744,-0.050000001,0.003507967,0.137690827,0.528703153,0.562162459
6611,Kuttanad,Champakkulam,76.40972,9.448333,0.46,654767.3,1044732,4,0,15,189.2224,0,0,0,30,26.39000893,33.12999725,NA,27.17000771,0.911832929,-0.112328768,0.003507967,0.137690827,0.528703153,0.562162459
6612,Kuttanad,Champakkulam,76.40667,9.45,0.36,654431.7,1044915,4,0,24,302.7558,0,0,0,1,26.39000893,33.12999725,NA,27.17000771,0.7228387,0.259704769,0.003507967,0.137690827,0.528703153,0.562162459
6613,Kuttanad,Champakkulam,76.40667,9.444166,0.36,654434.3,1044270,5,4.204022,5,48.29494,-1.256804,-0.4713015,0.7855025,1,26.85000038,33.29000092,NA,26.77001381,0.241569161,0.230769232,0.003507967,0.137690827,0.528703153,0.562162459
6614,Kuttanad,Champakkulam,76.41972,9.421945,0.36,655877.3,1041818,2,1.401341,443,433.7579,0,0,0,30,26.39000893,34.68999481,NA,26.42998695,0.90462631,-0.000968679,0.003041517,0.14179945,0.526782095,0.559304416
6615,Kuttanad,Champakkulam,76.41861,9.423611,0.36,655754.6,1042002,5,1.401341,0,0,0,0,0,30,26.08999062,34.80998993,NA,27.05001259,0.855127871,-0.006564551,0.003041517,0.14179945,0.526782095,0.559304416
6616,Kuttanad,Champakkulam,76.42056,9.432223,0.53,655964.9,1042955,6,1.401341,0,0,0,0,0,15,27.68999672,34.51000214,NA,26.73000526,0.546627343,0.295590639,0.003507967,0.137690827,0.528703153,0.562162459
6617,Kuttanad,Champakkulam,76.41861,9.431945,0.49,655750.9,1042923,3,3.963591,3,37.84447,0.628402,0,-0.628402,1,27.68999672,34.51000214,NA,26.73000526,0.683944345,0.408385992,0.003507967,0.137690827,0.528703153,0.562162459
6618,Kuttanad,Champakkulam,76.41972,9.434722,0.39,655871.5,1043231,2,0,21,257.5217,0,0,0,10,27.68999672,34.51000214,NA,26.73000526,0.295955896,0.282358825,0.003507967,0.137690827,0.528703153,0.562162459
6619,Kuttanad,Champakkulam,76.41944,9.433333,0.43,655841.4,1043077,3,3.963591,2,25.22965,0.628402,0,-0.628402,2,27.68999672,34.51000214,NA,26.73000526,0.599261284,0.522580624,0.003507967,0.137690827,0.528703153,0.562162459
6620,Kuttanad,Champakkulam,76.42167,9.432778,0.45,656086.5,1043017,5,7.927181,2,25.22965,0,0,0,8,27.68999672,34.51000214,NA,26.73000526,0.906941295,0.45698598,0.003507967,0.137690827,0.528703153,0.562162459
6621,Kuttanad,Champakkulam,76.42167,9.433056,0.36,656086.4,1043048,3,4.204022,4,55.68453,1.256804,0.4713015,-0.7855025,30,27.68999672,34.51000214,NA,26.73000526,0.876866639,0.442320377,0.003507967,0.137690827,0.528703153,0.562162459
6622,Kuttanad,Champakkulam,76.41861,9.428056,0.41,655752.6,1042493,2,7.546452,4,30.45488,-1.885206,-0.628402,1.256804,1,26.08999062,34.80998993,NA,27.05001259,0.766032875,0.432243854,0.003507967,0.137690827,0.528703153,0.562162459
6623,Kuttanad,Champakkulam,76.41806,9.418056,0.46,655696.7,1041387,2,1.401341,17,147.0492,0,0,0,30,26.39000893,34.68999481,NA,26.42998695,0.921231329,-0.016800584,0.003041517,0.14179945,0.526782095,0.559304416
6624,Kuttanad,Champakkulam,76.41917,9.432778,0.39,655812,1043016,4,0,0,0,0,0,0,1,27.68999672,34.51000214,NA,26.73000526,0.524500906,0.520451367,0.003507967,0.137690827,0.528703153,0.562162459
6625,Kuttanad,Champakkulam,76.41917,9.427778,0.45,655814.2,1042463,5,3.963591,1,12.61482,0.628402,0,-0.628402,1,26.08999062,34.80998993,NA,27.05001259,0.669629157,0.081775703,0.003507967,0.137690827,0.528703153,0.562162459
6626,Kuttanad,Champakkulam,76.42056,9.428056,0.52,655966.8,1042494,5,0,0,0,0,0,0,1,26.08999062,34.80998993,NA,27.05001259,0.776435018,0.399660826,0.003507967,0.137690827,0.528703153,0.562162459
6627,Kuttanad,Champakkulam,76.41972,9.431667,0.43,655872.9,1042893,5,4.431429,0,0,1.256804,0.628402,-0.628402,30,27.68999672,34.51000214,NA,26.73000526,0.831424356,0.638329268,0.003507967,0.137690827,0.528703153,0.562162459
6628,Kuttanad,Champakkulam,76.42,9.431667,0.39,655903.6,1042893,4,9.40048,14,96.58987,-0.628402,-0.3770412,0.2513608,30,27.68999672,34.51000214,NA,26.73000526,0.768945754,0.614844561,0.003507967,0.137690827,0.528703153,0.562162459
6629,Kuttanad,Champakkulam,76.42028,9.431945,0.46,655934.3,1042924,6,3.133493,6,48.29494,-0.628402,0,0.628402,1,27.68999672,34.51000214,NA,26.73000526,0.618652165,0.415730327,0.003507967,0.137690827,0.528703153,0.562162459
6630,Kuttanad,Champakkulam,76.42028,9.431945,0.45,655934.3,1042924,6,3.133493,6,48.29494,-0.628402,0,0.628402,1,27.68999672,34.51000214,NA,26.73000526,0.618652165,0.415730327,0.003507967,0.137690827,0.528703153,0.562162459
6631,Kuttanad,Champakkulam,76.41972,9.432223,0.43,655872.6,1042955,5,4.204022,1,17.84006,1.256804,0.4713015,-0.7855025,15,27.68999672,34.51000214,NA,26.73000526,0.604708791,0.290463686,0.003507967,0.137690827,0.528703153,0.562162459
6632,Kuttanad,Champakkulam,76.41917,9.432778,0.47,655812,1043016,4,0,0,0,0,0,0,1,27.68999672,34.51000214,NA,26.73000526,0.524500906,0.520451367,0.003507967,0.137690827,0.528703153,0.562162459
6633,Kuttanad,Champakkulam,76.41972,9.433611,0.38,655872,1043108,2,0,14,149.2135,0,0,0,1,27.68999672,34.51000214,NA,26.73000526,0.593772113,0.425531924,0.003507967,0.137690827,0.528703153,0.562162459
6634,Kuttanad,Champakkulam,76.41833,9.433056,0.38,655719.6,1043046,5,7.927181,1,12.61482,0,0,0,30,27.68999672,34.51000214,NA,26.73000526,0.71399647,0.372243851,0.003507967,0.137690827,0.528703153,0.562162459
6635,Kuttanad,Champakkulam,76.41972,9.4275,0.53,655874.8,1042432,5,4.431429,0,0,1.256804,0.628402,-0.628402,1,26.08999062,34.80998993,NA,27.05001259,0.783224404,0.316532254,0.003507967,0.137690827,0.528703153,0.562162459
6636,Kuttanad,Champakkulam,76.41972,9.431945,0.46,655872.8,1042924,5,0,1,12.61482,0,0,0,1,27.68999672,34.51000214,NA,26.73000526,0.48112449,0.354268014,0.003507967,0.137690827,0.528703153,0.562162459
6637,Kuttanad,Champakkulam,76.4197,9.434722,0.41,655869.3,1043231,2,0,21,257.5217,0,0,0,10,27.68999672,34.51000214,NA,26.73000526,0.578148723,0.251316428,0.003507967,0.137690827,0.528703153,0.562162459
6638,Kuttanad,Champakkulam,76.42056,9.428611,0.43,655966.5,1042556,5,0,0,0,0,0,0,30,26.08999062,34.80998993,NA,27.05001259,0.896889627,0.226882264,0.003507967,0.137690827,0.528703153,0.562162459
6639,Kuttanad,Champakkulam,76.42056,9.428611,0.44,655966.5,1042556,5,0,0,0,0,0,0,30,26.08999062,34.80998993,NA,27.05001259,0.896889627,0.226882264,0.003507967,0.137690827,0.528703153,0.562162459
6640,Kuttanad,Champakkulam,76.41889,9.433333,0.42,655781,1043077,3,5.605363,4,30.45488,-1.256804,-0.628402,0.628402,1,27.68999672,34.51000214,NA,26.73000526,0.767962337,0.605357587,0.003507967,0.137690827,0.528703153,0.562162459
6641,Kuttanad,Champakkulam,76.41806,9.428889,0.45,655691.8,1042585,5,4.431429,0,0,-0.628402,0,0.628402,1,26.08999062,34.80998993,NA,27.05001259,0.64944762,0.289808929,0.003507967,0.137690827,0.528703153,0.562162459
6642,Kuttanad,Champakkulam,76.41972,9.4275,0.51,655874.8,1042432,5,4.431429,0,0,1.256804,0.628402,-0.628402,1,26.08999062,34.80998993,NA,27.05001259,0.783224404,0.316532254,0.003507967,0.137690827,0.528703153,0.562162459
6643,Kuttanad,Champakkulam,76.40528,9.443889,0.36,654281.8,1044238,5,5.777876,0,0,1.256804,0.7855025,-0.4713015,15,26.85000038,33.29000092,NA,26.77001381,0.318988711,0.378553629,0.003507967,0.137690827,0.528703153,0.562162459
6644,Kuttanad,Champakkulam,76.41111,9.443055,0.39,654922.3,1044149,6,4.431429,0,0,1.256804,0.628402,-0.628402,14,26.85000038,33.29000092,NA,26.77001381,0.599118948,0.583204687,0.003507967,0.137690827,0.528703153,0.562162459
6645,Kuttanad,Champakkulam,76.40778,9.444166,0.36,654556.2,1044270,6,7.006704,0,0,0,0,0,15,26.85000038,33.29000092,NA,26.77001381,0.657161176,0.612792134,0.003507967,0.137690827,0.528703153,0.562162459
6646,Kuttanad,Champakkulam,76.40861,9.444166,0.37,654647.3,1044271,6,5.605363,0,0,1.256804,0.628402,-0.628402,18,26.85000038,33.29000092,NA,26.77001381,0.852912128,0.668746471,0.003507967,0.137690827,0.528703153,0.562162459
6647,Kuttanad,Champakkulam,76.40944,9.447777,0.52,654736.8,1044670,4,0,19,239.6816,0,0,0,16,26.39000893,33.12999725,NA,27.17000771,0.728852868,0.489592761,0.003507967,0.137690827,0.528703153,0.562162459
6648,Kuttanad,Champakkulam,76.41056,9.448055,0.41,654859.7,1044701,4,3.133493,199,327.6141,-0.628402,0,0.628402,30,26.39000893,33.12999725,NA,27.17000771,0.856353581,0.638693154,0.003507967,0.137690827,0.528703153,0.562162459
6649,Kuttanad,Champakkulam,76.40861,9.445833,0.36,654646.6,1044455,5,3.963591,3,37.84447,0.628402,0,-0.628402,14,26.85000038,33.29000092,NA,26.77001381,0.806806803,0.682174623,0.003507967,0.137690827,0.528703153,0.562162459
6650,Kuttanad,Champakkulam,76.4175,9.423611,0.36,655632.7,1042001,3,1.981795,2,25.22965,0,0,0,30,26.08999062,34.80998993,NA,27.05001259,0.857457757,0.012264922,0.003041517,0.14179945,0.526782095,0.559304416
6651,Kuttanad,Champakkulam,76.41083,9.448333,0.4,654889.2,1044732,5,4.431429,1,12.61482,-0.628402,0,0.628402,30,26.39000893,33.12999725,NA,27.17000771,0.887130499,0.432380944,0.003507967,0.137690827,0.528703153,0.562162459
6652,Kuttanad,Champakkulam,76.41333,9.419167,0.36,655176.8,1041508,3,3.133493,10,68.29935,-0.628402,0,0.628402,30,26.33001137,34.23000336,25.24999428,25.67000771,0.890678644,-0.159908891,0.003041517,0.14179945,0.526782095,0.559304416
6653,Kuttanad,Champakkulam,76.41611,9.44,0.38,655472.7,1043813,6,8.862858,0,0,0.628402,0.5027216,-0.1256804,13,27.14998817,33.73000336,NA,27.27001381,0.526982963,0.539168179,0.003507967,0.137690827,0.528703153,0.562162459
6654,Kuttanad,Champakkulam,76.41611,9.44,0.38,655472.7,1043813,6,8.862858,0,0,0.628402,0.5027216,-0.1256804,13,27.14998817,33.73000336,NA,27.27001381,0.526982963,0.539168179,0.003507967,0.137690827,0.528703153,0.562162459
6655,Kuttanad,Champakkulam,76.41083,9.443055,0.36,654891.6,1044149,6,4.431429,0,0,1.256804,0.628402,-0.628402,7,26.85000038,33.29000092,NA,26.77001381,0.482690692,0.227132574,0.003507967,0.137690827,0.528703153,0.562162459
6656,Kuttanad,Champakkulam,76.41028,9.449722,0.47,654828.2,1044886,4,4.431429,16,91.36464,-1.256804,-0.628402,0.628402,16,26.39000893,33.12999725,NA,27.17000771,0.805864513,0.417467624,0.003507967,0.137690827,0.528703153,0.562162459
6657,Kuttanad,Champakkulam,76.41556,9.440277,0.36,655412.2,1043844,4,7.546452,0,0,0.628402,0.628402,0,13,27.14998817,33.73000336,NA,27.27001381,0.83596009,0.58577776,0.003507967,0.137690827,0.528703153,0.562162459
6658,Kuttanad,Champakkulam,76.40833,9.448333,0.36,654614.7,1044731,4,0,2,25.22965,0,0,0,30,26.39000893,33.12999725,NA,27.17000771,0.90986824,0.164438501,0.003507967,0.137690827,0.528703153,0.562162459
6659,Kuttanad,Champakkulam,76.41611,9.419723,0.37,655481.8,1041571,3,3.133493,0,0,-0.628402,0,0.628402,30,26.39000893,34.68999481,NA,26.42998695,0.567653298,0.034150612,0.003041517,0.14179945,0.526782095,0.559304416
6660,Kuttanad,Champakkulam,76.40667,9.444166,0.36,654434.3,1044270,5,4.204022,5,48.29494,-1.256804,-0.4713015,0.7855025,1,26.85000038,33.29000092,NA,26.77001381,0.241569161,0.230769232,0.003507967,0.137690827,0.528703153,0.562162459
6661,Kuttanad,Champakkulam,76.41611,9.441111,0.36,655472.2,1043936,3,0,4164,995.4564,0,0,0,18,27.14998817,33.73000336,NA,27.27001381,0.200000003,-0.076566122,0.003507967,0.137690827,0.528703153,0.562162459
6662,Kuttanad,Champakkulam,76.41278,9.419445,0.47,655116.3,1041538,3,0,16,194.4476,0,0,0,30,26.33001137,34.23000336,25.24999428,25.67000771,0.90676105,-0.100488864,0.003041517,0.14179945,0.526782095,0.559304416
6663,Kuttanad,Champakkulam,76.40972,9.447777,0.41,654767.6,1044670,4,0,20,252.2965,0,0,0,30,26.39000893,33.12999725,NA,27.17000771,0.911845744,-0.050000001,0.003507967,0.137690827,0.528703153,0.562162459
6664,Kuttanad,Champakkulam,76.40917,9.443333,0.36,654709.2,1044179,4,4.431429,0,0,1.256804,0.628402,-0.628402,16,26.85000038,33.29000092,NA,26.77001381,0.715939224,0.554697573,0.003507967,0.137690827,0.528703153,0.562162459
6665,Kuttanad,Champakkulam,76.41778,9.438889,0.36,655656.6,1043691,5,0,11,93.529,0,0,0,13,27.14998817,33.73000336,NA,27.27001381,0.601465225,0.557126045,0.003507967,0.137690827,0.528703153,0.562162459
6666,Kuttanad,Champakkulam,76.40833,9.448611,0.36,654614.6,1044762,4,0,0,0,0,0,0,30,26.39000893,33.12999725,NA,27.17000771,0.902483881,0.26073429,0.003507967,0.137690827,0.528703153,0.562162459
6667,Kuttanad,Champakkulam,76.40917,9.446666,0.38,654707.7,1044547,4,0,27,340.6003,0,0,0,30,26.85000038,33.29000092,NA,26.77001381,0.891062915,-0.039458849,0.003507967,0.137690827,0.528703153,0.562162459
6668,Kuttanad,Champakkulam,76.41611,9.421667,0.36,655480.9,1041786,2,3.963591,1,12.61482,-0.628402,0,0.628402,30,26.39000893,34.68999481,NA,26.42998695,0.912801504,0.063180827,0.003041517,0.14179945,0.526782095,0.559304416
6669,Kuttanad,Champakkulam,76.40972,9.449444,0.44,654766.8,1044855,4,0,5,63.07412,0,0,0,30,26.39000893,33.12999725,NA,27.17000771,0.907020867,-0.024813896,0.003507967,0.137690827,0.528703153,0.562162459
6670,Kuttanad,Champakkulam,76.41556,9.440277,0.4,655412.2,1043844,4,7.546452,0,0,0.628402,0.628402,0,13,27.14998817,33.73000336,NA,27.27001381,0.83596009,0.58577776,0.003507967,0.137690827,0.528703153,0.562162459
6671,Kuttanad,Champakkulam,76.4175,9.438889,0.4,655625.9,1043691,5,3.133493,1,12.61482,-0.628402,0,0.628402,13,27.14998817,33.73000336,NA,27.27001381,0.58743453,0.554369211,0.003507967,0.137690827,0.528703153,0.562162459
6672,Kuttanad,Champakkulam,76.40944,9.448889,0.39,654736.3,1044793,4,0,9,113.5334,0,0,0,30,26.39000893,33.12999725,NA,27.17000771,0.905180812,-0.101488501,0.003507967,0.137690827,0.528703153,0.562162459
6673,Kuttanad,Champakkulam,76.41,9.449444,0.42,654797.6,1044855,4,0,21,172.2788,0,0,0,14,26.39000893,33.12999725,NA,27.17000771,0.871533513,0.076109938,0.003507967,0.137690827,0.528703153,0.562162459
6674,Kuttanad,Champakkulam,76.40778,9.444166,0.36,654556.2,1044270,6,7.006704,0,0,0,0,0,15,26.85000038,33.29000092,NA,26.77001381,0.657161176,0.612792134,0.003507967,0.137690827,0.528703153,0.562162459
6675,Kuttanad,Champakkulam,76.41056,9.443333,0.38,654861.8,1044179,4,8.524024,0,0,0.628402,0.3770412,-0.2513608,16,26.85000038,33.29000092,NA,26.77001381,0.570982814,0.484032571,0.003507967,0.137690827,0.528703153,0.562162459
6676,Kuttanad,Champakkulam,76.40944,9.448611,0.43,654736.5,1044762,4,0,11,138.7631,0,0,0,30,26.39000893,33.12999725,NA,27.17000771,0.901522815,-0.042690814,0.003507967,0.137690827,0.528703153,0.562162459
6677,Kuttanad,Champakkulam,76.40806,9.449166,0.37,654584.7,1044823,4,0,5,63.07412,0,0,0,30,26.39000893,33.12999725,NA,27.17000771,0.823913038,0.356580436,0.003507967,0.137690827,0.528703153,0.562162459
6678,Kuttanad,Champakkulam,76.40917,9.447777,0.42,654707.2,1044670,4,0,18,227.0668,0,0,0,30,26.39000893,33.12999725,NA,27.17000771,0.787074625,0.501161873,0.003507967,0.137690827,0.528703153,0.562162459
6679,Kuttanad,Champakkulam,76.40861,9.444444,0.37,654647.2,1044301,7,4.204022,1,17.84006,1.256804,0.4713015,-0.7855025,18,26.85000038,33.29000092,NA,26.77001381,0.855780959,0.645543516,0.003507967,0.137690827,0.528703153,0.562162459
6680,Kuttanad,Champakkulam,76.41139,9.444722,0.36,654952.3,1044333,2,0,25,315.3706,0,0,0,30,26.85000038,33.29000092,NA,26.77001381,0.882592142,0.131228074,0.003507967,0.137690827,0.528703153,0.562162459
6681,Kuttanad,Champakkulam,76.40722,9.45,0.36,654492.1,1044915,4,0,19,239.6816,0,0,0,30,26.39000893,33.12999725,NA,27.17000771,0.884225786,0.1777509,0.003507967,0.137690827,0.528703153,0.562162459
6682,Kuttanad,Champakkulam,76.4075,9.444166,0.36,654525.4,1044270,6,3.963591,2,25.22965,0.628402,0,-0.628402,15,26.85000038,33.29000092,NA,26.77001381,0.541793585,0.38349241,0.003507967,0.137690827,0.528703153,0.562162459
6683,Kuttanad,Champakkulam,76.41,9.448889,0.62,654797.8,1044793,4,0,26,235.3529,0,0,0,30,26.39000893,33.12999725,NA,27.17000771,0.90038687,-0.126760557,0.003507967,0.137690827,0.528703153,0.562162459
6684,Kuttanad,Champakkulam,76.40861,9.443889,0.36,654647.4,1044240,4,3.133493,1,12.61482,-0.628402,0,0.628402,18,26.85000038,33.29000092,NA,26.77001381,0.889575779,0.693953514,0.003507967,0.137690827,0.528703153,0.562162459
6685,Kuttanad,Champakkulam,76.40861,9.4425,0.36,654648,1044086,5,5.777876,0,0,1.256804,0.7855025,-0.4713015,15,26.85000038,33.29000092,NA,26.77001381,0.818497598,0.724470556,0.003507967,0.137690827,0.528703153,0.562162459
6686,Kuttanad,Champakkulam,76.4075,9.45,0.37,654522.8,1044915,4,0,17,214.452,0,0,0,30,26.39000893,33.12999725,NA,27.17000771,0.914197266,0.164142936,0.003507967,0.137690827,0.528703153,0.562162459
6687,Kuttanad,Champakkulam,76.40778,9.45,0.36,654553.6,1044915,4,0,14,176.6075,0,0,0,30,26.39000893,33.12999725,NA,27.17000771,0.918008149,0.165344715,0.003507967,0.137690827,0.528703153,0.562162459
6688,Kuttanad,Champakkulam,76.40611,9.444444,0.36,654372.7,1044300,5,7.927181,3,37.84447,0,0,0,18,26.85000038,33.29000092,NA,26.77001381,0.783018887,0.734088957,0.003507967,0.137690827,0.528703153,0.562162459
6689,Kuttanad,Champakkulam,76.41583,9.419723,0.38,655451.1,1041571,4,3.133493,0,0,0.628402,0,-0.628402,30,26.39000893,34.68999481,NA,26.42998695,0.879221082,-0.042587254,0.003041517,0.14179945,0.526782095,0.559304416
6690,Kuttanad,Champakkulam,76.41472,9.418611,0.36,655329.7,1041447,4,9.40048,5,60.90976,-0.628402,-0.3770412,0.2513608,30,26.39000893,34.68999481,NA,26.42998695,0.705897212,-0.077747986,0.003041517,0.14179945,0.526782095,0.559304416
6691,Kuttanad,Champakkulam,76.41528,9.418889,0.36,655391,1041478,2,5.605363,3,30.45488,-1.256804,-0.314201,0.942603,14,26.39000893,34.68999481,NA,26.42998695,0.699999988,0.046126287,0.003041517,0.14179945,0.526782095,0.559304416
6692,Kuttanad,Champakkulam,76.40556,9.443611,0.36,654312.6,1044208,3,7.927181,8,68.29935,0,0,0,4,26.85000038,33.29000092,NA,26.77001381,0.376464039,0.362745106,0.003507967,0.137690827,0.528703153,0.562162459
6693,Kuttanad,Champakkulam,76.41611,9.439722,0.36,655472.9,1043782,4,3.133493,1,12.61482,-0.628402,0,0.628402,2,27.14998817,33.73000336,NA,27.27001381,0.549391747,0.449313283,0.003507967,0.137690827,0.528703153,0.562162459
6694,Kuttanad,Champakkulam,76.41,9.449444,0.45,654797.6,1044855,4,0,21,172.2788,0,0,0,14,26.39000893,33.12999725,NA,27.17000771,0.871533513,0.076109938,0.003507967,0.137690827,0.528703153,0.562162459
6695,Kuttanad,Champakkulam,76.41,9.449444,0.48,654797.6,1044855,4,0,21,172.2788,0,0,0,14,26.39000893,33.12999725,NA,27.17000771,0.871533513,0.076109938,0.003507967,0.137690827,0.528703153,0.562162459
6696,Kuttanad,Champakkulam,76.41611,9.4225,0.36,655480.6,1041878,5,7.927181,1,12.61482,0,0,0,30,26.08999062,34.80998993,NA,27.05001259,0.838259161,-0.239719763,0.003041517,0.14179945,0.526782095,0.559304416
6697,Kuttanad,Champakkulam,76.40944,9.447777,0.4,654736.8,1044670,4,0,19,239.6816,0,0,0,16,26.39000893,33.12999725,NA,27.17000771,0.728852868,0.489592761,0.003507967,0.137690827,0.528703153,0.562162459
6698,Kuttanad,Champakkulam,76.40778,9.45,0.36,654553.6,1044915,4,0,14,176.6075,0,0,0,30,26.39000893,33.12999725,NA,27.17000771,0.918008149,0.165344715,0.003507967,0.137690827,0.528703153,0.562162459
6699,Kuttanad,Champakkulam,76.40944,9.443333,0.36,654738.8,1044179,3,3.963591,3,30.45488,0.628402,0,-0.628402,16,26.85000038,33.29000092,NA,26.77001381,0.645228863,0.374802321,0.003507967,0.137690827,0.528703153,0.562162459
6700,Kuttanad,Champakkulam,76.40944,9.443333,0.4,654738.8,1044179,3,3.963591,3,30.45488,0.628402,0,-0.628402,16,26.85000038,33.29000092,NA,26.77001381,0.645228863,0.374802321,0.003507967,0.137690827,0.528703153,0.562162459
6701,Kuttanad,Champakkulam,76.41639,9.421667,0.36,655511.7,1041786,2,0,3,37.84447,0,0,0,30,26.39000893,34.68999481,NA,26.42998695,0.742454708,0.061349694,0.003041517,0.14179945,0.526782095,0.559304416
6702,Kuttanad,Champakkulam,76.44694,9.398333,0.46,658877.2,1039219,1,0,48,605.5117,0,0,0,29,26.92998695,34.20998383,26.40999794,28.51000404,0.922330081,0.158867002,0.003171132,0.14089565,0.528920352,0.56177932
6703,Kuttanad,Champakkulam,76.42972,9.396111,0.51,656987.1,1038965,1,4.431429,314,421.1432,-1.256804,-0.628402,0.628402,8,27.01000404,35.90999603,25.11001015,28.92998695,0.898885131,0.123399302,0.003171132,0.14089565,0.528920352,0.56177932
6704,Kuttanad,Champakkulam,76.44555,9.399444,0.53,658724.1,1039341,1,0,5,89.20028,0,0,0,29,26.92998695,34.20998383,26.40999794,28.51000404,0.883748531,0.167567566,0.003171132,0.14089565,0.528920352,0.56177932
6705,Kuttanad,Champakkulam,76.43194,9.4025,0.39,657228,1039673,2,7.145464,2,17.84006,-0.628402,-0.5027216,0.1256804,4,27.0700016,38.06999969,24.12999916,28.77001381,0.355231136,0.193422765,0.003171132,0.14089565,0.528920352,0.56177932
6706,Kuttanad,Champakkulam,76.43333,9.397777,0.51,657382.8,1039151,4,3.133493,0,0,0.628402,0,-0.628402,1,26.8699894,35.33000946,26.51000404,28.67000771,0.920433998,0.043846153,0.003171132,0.14089565,0.528920352,0.56177932
